COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,PREV_REGISTERED TO TEST_MATH,PREV_NOT TESTED ** (See Below)_MATH,PREV_VALID SCORES_MATH,PREV_MEAN SCALE SCORE_MATH,PREV_L1 PERCENT_MATH,PREV_L2 PERCENT_MATH,PREV_L3 PERCENT_MATH,PREV_L4 PERCENT_MATH,PREV_L5 PERCENT_MATH,GRADE,PREV_REGISTERED TO TEST_LA,PREV_NOT TESTED ** (See Below)_LA,PREV_VALID SCORES_LA,PREV_MEAN SCALE SCORE_LA,PREV_L1 PERCENT_LA,PREV_L2 PERCENT_LA,PREV_L3 PERCENT_LA,PREV_L4 PERCENT_LA,PREV_L5 PERCENT_LA
07,CAMDEN,5400,VOORHEES TWP,90.0,OSAGE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,95,747,8.4,11.6,34.7,36.8,8.4,3,*,*,94,755,11.7,8.5,27.7,40.4,11.7
07,CAMDEN,5400,VOORHEES TWP,95.0,SIGNAL HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,68,753,4.4,13.2,20.6,54.4,7.4,3,*,*,68,758,5.9,11.8,22.1,52.9,7.4
07,CAMDEN,5400,VOORHEES TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,295,11,284,753,5.3,12.3,26.1,45.1,11.3,3,*,*,285,763,7.7,8.8,21.1,49.1,13.3
07,CAMDEN,5560,WATERFORD TWP,60.0,THOMAS RICHARDS ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,110,727,16.4,28.2,30.9,22.7,1.8,3,*,*,110,723,29.1,20.9,29.1,19.1,1.8
07,CAMDEN,5560,WATERFORD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,110,727,16.4,28.2,30.9,22.7,1.8,3,*,*,110,723,29.1,20.9,29.1,19.1,1.8
07,CAMDEN,5820,WINSLOW TWP,30.0,WINSLOW TOWNSHIP ELEMENTARY SCHOOL ONE,CD,TOTAL,ALL STUDENTS,*,*,68,729,19.1,20.6,30.9,25,4.4,3,*,*,68,729,26.5,20.6,26.5,25,1.5
07,CAMDEN,5820,WINSLOW TWP,40.0,WINSLOW TOWNSHIP ELEMENTARY SCHOOL TWO,CD,TOTAL,ALL STUDENTS,101,15,86,737,14,18.6,31.4,30.2,5.8,3,101,15,86,731,19.8,20.9,26.7,29.1,3.5
07,CAMDEN,5820,WINSLOW TWP,50.0,WINSLOW TOWNSHIP ELEMENTARY SCHOOL THREE,CD,TOTAL,ALL STUDENTS,*,*,95,735,16.8,15.8,31.6,32.6,3.2,3,*,*,95,728,21.1,28.4,22.1,27.4,1.1
07,CAMDEN,5820,WINSLOW TWP,60.0,WINSLOW TOWNSHIP ELEMENTARY SCHOOL FOUR,CD,TOTAL,ALL STUDENTS,*,*,99,737,3,31.3,37.4,25.3,3,3,*,*,99,741,9.1,25.3,24.2,37.4,4
07,CAMDEN,5820,WINSLOW TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,374,26,348,735,12.6,21.8,33,28.4,4,3,374,26,348,733,18.4,24.1,24.7,30.2,2.6
07,CAMDEN,5900,WOODLYNNE BORO,50.0,WOODLYNNE BORO PUBLIC SCHOOL,B,TOTAL,ALL STUDENTS,*,*,43,727,18.6,25.6,30.2,25.6,0,3,*,*,43,719,30.2,27.9,14,27.9,0
07,CAMDEN,5900,WOODLYNNE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,43,727,18.6,25.6,30.2,25.6,0,3,*,*,43,719,30.2,27.9,14,27.9,0
09,CAPE MAY,0710,CAPE MAY CITY,50.0,CAPE MAY CITY ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,20,738,15,15,25,45,0,3,*,*,20,744,15,10,25,50,0
09,CAPE MAY,0710,CAPE MAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,20,738,15,15,25,45,0,3,*,*,20,744,15,10,25,50,0
09,CAPE MAY,1080,DENNIS TWP,40.0,DENNIS TOWNSHIP PRIMARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,45,753,0,4.4,42.2,51.1,2.2,3,*,*,45,756,2.2,6.7,35.6,51.1,4.4
09,CAPE MAY,1080,DENNIS TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,45,753,0,4.4,42.2,51.1,2.2,3,*,*,45,756,2.2,6.7,35.6,51.1,4.4
09,CAPE MAY,2840,LOWER TWP,60.0,MAUD ABRAMS SCHOOL,B,TOTAL,ALL STUDENTS,198,14,184,736,6.5,28.8,38,24.5,2.2,3,198,14,184,738,8.2,22.3,36.4,32.1,1.1
09,CAPE MAY,2840,LOWER TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,198,14,184,736,6.5,28.8,38,24.5,2.2,3,198,14,184,738,8.2,22.3,36.4,32.1,1.1
09,CAPE MAY,3130,MIDDLE TWP,85.0,MIDDLE TOWNSHIP ELEMENTARY #2,B,TOTAL,ALL STUDENTS,*,*,161,730,8.7,36,31.7,22.4,1.2,3,*,*,161,722,22.4,31.1,28.6,17.4,.6
09,CAPE MAY,3130,MIDDLE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,161,730,8.7,36,31.7,22.4,1.2,3,*,*,161,722,22.4,31.1,28.6,17.4,.6
09,CAPE MAY,3680,NORTH WILDWOOD CITY,60.0,MARGARET MACE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,33,740,18.2,15.2,18.2,48.5,0,3,*,*,33,731,27.3,15.2,21.2,36.4,0
09,CAPE MAY,3680,NORTH WILDWOOD CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,33,740,18.2,15.2,18.2,48.5,0,3,*,*,33,731,27.3,15.2,21.2,36.4,0
09,CAPE MAY,3780,OCEAN CITY,70.0,OCEAN CITY PRIMARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,96,754,1,13.5,30.2,41.7,13.5,3,*,*,95,747,13.7,10.5,30.5,38.9,6.3
09,CAPE MAY,3780,OCEAN CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,96,754,1,13.5,30.2,41.7,13.5,3,*,*,95,747,13.7,10.5,30.5,38.9,6.3
09,CAPE MAY,5060,STONE HARBOR BORO,50.0,STONE HARBOR ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,14,753,0,14.3,42.9,35.7,7.1,3,*,*,14,758,14.3,7.1,21.4,42.9,14.3
09,CAPE MAY,5060,STONE HARBOR BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,14,753,0,14.3,42.9,35.7,7.1,3,*,*,14,758,14.3,7.1,21.4,42.9,14.3
09,CAPE MAY,5340,UPPER TWP,50.0,UPPER TOWNSHIP ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,148,756,1.4,8.1,30.4,51.4,8.8,3,*,*,148,752,6.1,13.5,27,50,3.4
09,CAPE MAY,5340,UPPER TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,148,756,1.4,8.1,30.4,51.4,8.8,3,*,*,148,752,6.1,13.5,27,50,3.4
09,CAPE MAY,5790,WILDWOOD CITY,60.0,GLENWOOD AVE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,60,720,23.3,38.3,25,11.7,1.7,3,*,*,58,707,43.1,32.8,15.5,6.9,1.7
09,CAPE MAY,5790,WILDWOOD CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,60,720,23.3,38.3,25,11.7,1.7,3,*,*,58,707,43.1,32.8,15.5,6.9,1.7
09,CAPE MAY,5800,WILDWOOD CREST BORO,30.0,CREST MEMORIAL SCHOOL,B,TOTAL,ALL STUDENTS,*,*,16,737,0,31.3,37.5,31.3,0,3,*,*,16,748,6.3,25,12.5,56.3,0
09,CAPE MAY,5800,WILDWOOD CREST BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,16,737,0,31.3,37.5,31.3,0,3,*,*,16,748,6.3,25,12.5,56.3,0
09,CAPE MAY,5840,WOODBINE BORO,50.0,WOODBINE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,20,737,5,35,30,30,0,3,*,*,20,731,20,25,20,35,0
09,CAPE MAY,5840,WOODBINE BORO,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,20,737,5,35,30,30,0,3,*,*,20,731,20,25,20,35,0
11,CUMBERLAND,0540,BRIDGETON CITY,30.0,BROAD STREET SCHOOL,A,TOTAL,ALL STUDENTS,*,*,162,718,23.5,36.4,29,10.5,.6,3,*,*,153,706,51,17,22.9,8.5,.7
11,CUMBERLAND,0540,BRIDGETON CITY,50.0,BUCKSHUTEM ROAD SCHOOL,A,TOTAL,ALL STUDENTS,*,*,59,730,11.9,28.8,42.4,16.9,0,3,*,*,58,720,27.6,25.9,31,15.5,0
11,CUMBERLAND,0540,BRIDGETON CITY,55.0,CHERRY STREET SCHOOL,A,TOTAL,ALL STUDENTS,*,*,65,718,29.2,27.7,29.2,13.8,0,3,*,*,62,700,46.8,25.8,22.6,4.8,0
11,CUMBERLAND,0540,BRIDGETON CITY,60.0,INDIAN AVE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,101,727,11.9,31.7,38.6,17.8,0,3,*,*,100,712,37,29,25,9,0
11,CUMBERLAND,0540,BRIDGETON CITY,100.0,QUARTER MILE LAND SCHOOL,A,TOTAL,ALL STUDENTS,*,*,50,709,32,40,18,10,0,3,*,*,50,699,52,32,12,4,0
11,CUMBERLAND,0540,BRIDGETON CITY,130.0,WEST AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,61,716,31.1,31.1,14.8,23,0,3,*,*,61,706,45.9,24.6,14.8,14.8,0
11,CUMBERLAND,0540,BRIDGETON CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,498,720,22.3,33.1,29.7,14.7,.2,3,501,17,484,707,44.2,24.2,22.1,9.3,.2
11,CUMBERLAND,0950,COMMERCIAL TWP,25.0,HALEYVILLE-MAURICETOWN ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,62,715,27.4,38.7,19.4,14.5,0,3,*,*,61,709,39.3,29.5,18,13.1,0
11,CUMBERLAND,0950,COMMERCIAL TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,62,715,27.4,38.7,19.4,14.5,0,3,*,*,61,709,39.3,29.5,18,13.1,0
11,CUMBERLAND,1020,DEERFIELD TWP,40.0,DEERFIELD TOWNSHIP SCHOOL DISTRICT,B,TOTAL,ALL STUDENTS,*,*,27,741,3.7,11.1,59.3,22.2,3.7,3,*,*,31,729,19.4,25.8,22.6,29,3.2
11,CUMBERLAND,1020,DEERFIELD TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,27,741,3.7,11.1,59.3,22.2,3.7,3,*,*,31,729,19.4,25.8,22.6,29,3.2
11,CUMBERLAND,1120,DOWNE TWP,45.0,DOWNE TOWNSHIP ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,15,735,6.7,33.3,20,40,0,3,*,*,15,728,13.3,40,26.7,20,0
11,CUMBERLAND,1120,DOWNE TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,15,735,6.7,33.3,20,40,0,3,*,*,15,728,13.3,40,26.7,20,0
11,CUMBERLAND,1460,FAIRFIELD TWP,70.0,FAIRFIELD TOWNSHIP SCHOOL,A,TOTAL,ALL STUDENTS,*,*,64,711,29.7,42.2,20.3,6.3,1.6,3,*,*,64,705,50,20.3,21.9,7.8,0
11,CUMBERLAND,1460,FAIRFIELD TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,64,711,29.7,42.2,20.3,6.3,1.6,3,*,*,64,705,50,20.3,21.9,7.8,0
11,CUMBERLAND,2270,HOPEWELL TWP,60.0,HOPEWELL CREST,CD,TOTAL,ALL STUDENTS,*,*,41,735,12.2,24.4,36.6,19.5,7.3,3,*,*,41,733,14.6,22,29.3,34.1,0
11,CUMBERLAND,2270,HOPEWELL TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,41,735,12.2,24.4,36.6,19.5,7.3,3,*,*,41,733,14.6,22,29.3,34.1,0
11,CUMBERLAND,2570,LAWRENCE TWP,30.0,MYRON L. POWELL ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,42,735,9.5,35.7,23.8,28.6,2.4,3,*,*,42,732,23.8,14.3,28.6,28.6,4.8
11,CUMBERLAND,2570,LAWRENCE TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,42,735,9.5,35.7,23.8,28.6,2.4,3,*,*,42,732,23.8,14.3,28.6,28.6,4.8
11,CUMBERLAND,3050,MAURICE RIVER TWP,65.0,MAURICE RIVER TOWNSHIP SCHOOL DISTRICT,B,TOTAL,ALL STUDENTS,*,*,43,729,27.9,14,30.2,27.9,0,3,*,*,43,714,41.9,11.6,27.9,18.6,0
11,CUMBERLAND,3050,MAURICE RIVER TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,43,729,27.9,14,30.2,27.9,0,3,*,*,43,714,41.9,11.6,27.9,18.6,0
11,CUMBERLAND,3230,MILLVILLE CITY,65.0,R. M. BACON ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,58,717,34.5,27.6,19,19,0,3,*,*,58,713,43.1,17.2,20.7,17.2,1.7
11,CUMBERLAND,3230,MILLVILLE CITY,75.0,HOLLY HEIGHTS ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,71,726,15.5,35.2,28.2,19.7,1.4,3,*,*,71,718,28.2,29.6,22.5,19.7,0
11,CUMBERLAND,3230,MILLVILLE CITY,80.0,MOUNT PLEASANT ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,35,738,2.9,37.1,25.7,28.6,5.7,3,*,*,35,729,22.9,22.9,25.7,28.6,0
11,CUMBERLAND,3230,MILLVILLE CITY,85.0,RIECK AVENUE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,45,741,6.7,22.2,31.1,33.3,6.7,3,*,*,45,726,22.2,31.1,20,24.4,2.2
11,CUMBERLAND,3230,MILLVILLE CITY,90.0,R. D. WOOD ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,48,712,37.5,31.3,22.9,8.3,0,3,*,*,48,705,41.7,31.3,20.8,6.3,0
11,CUMBERLAND,3230,MILLVILLE CITY,100.0,SILVER RUN ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,72,723,18.1,41.7,18.1,22.2,0,3,*,*,72,710,41.7,26.4,11.1,20.8,0
11,CUMBERLAND,3230,MILLVILLE CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,329,725,20.1,33.1,23.7,21.3,1.8,3,*,*,329,716,34.3,26.4,19.5,19.1,.6
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,50.0,CHARLES F. SEABROOK SCHOOL,B,TOTAL,ALL STUDENTS,*,*,101,730,9.9,31.7,40.6,15.8,2,3,*,*,101,723,23.8,28.7,28.7,17.8,1
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,101,730,9.9,31.7,40.6,15.8,2,3,*,*,101,723,23.8,28.7,28.7,17.8,1
11,CUMBERLAND,5390,VINELAND CITY,75.0,GLORIA M SABATER ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,126,716,26.2,34.9,27,11.9,0,3,*,*,124,717,28.2,29.8,26.6,15.3,0
11,CUMBERLAND,5390,VINELAND CITY,95.0,DANE BARSE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,54,733,9.3,20.4,46.3,24.1,0,3,*,*,54,732,22.2,16.7,29.6,25.9,5.6
11,CUMBERLAND,5390,VINELAND CITY,115.0,JOHN H. WINSLOW ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,76,731,9.2,27.6,40.8,21.1,1.3,3,*,*,76,733,13.2,27.6,28.9,28.9,1.3
11,CUMBERLAND,5390,VINELAND CITY,120.0,JOHNSTONE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,62,719,17.7,38.7,33.9,9.7,0,3,*,*,60,714,40,26.7,18.3,15,0
11,CUMBERLAND,5390,VINELAND CITY,135.0,MARIE DURAND ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,93,726,20.4,21.5,38.7,19.4,0,3,*,*,92,721,25,29.3,25,20.7,0
11,CUMBERLAND,5390,VINELAND CITY,160.0,MAX LEUCHTER,A,TOTAL,ALL STUDENTS,*,*,42,733,4.8,28.6,47.6,16.7,2.4,3,*,*,42,728,19,21.4,42.9,16.7,0
11,CUMBERLAND,5390,VINELAND CITY,230.0,SOLVE D'IPPOLITO ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,120,721,22.5,30.8,30,16.7,0,3,*,*,120,723,24.2,25.8,25.8,23.3,.8
11,CUMBERLAND,5390,VINELAND CITY,260.0,DR. WILLIAM MENNIES ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,92,729,15.2,30.4,30.4,22.8,1.1,3,*,*,92,736,15.2,26.1,21.7,35.9,1.1
11,CUMBERLAND,5390,VINELAND CITY,270.0,PAULINE J. PETWAY ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,92,739,3.3,25,42.4,23.9,5.4,3,*,*,92,738,13,21.7,26.1,38,1.1
11,CUMBERLAND,5390,VINELAND CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,769,12,757,727,16,29.1,35.7,18.2,1.1,3,769,17,752,726,22.2,25.8,26.3,24.7,.9
13,ESSEX,0250,BELLEVILLE TOWN,50.0,BELLEVILLE PS3,CD,TOTAL,ALL STUDENTS,*,*,46,731,8.7,43.5,21.7,26.1,0,3,*,*,45,733,17.8,22.2,35.6,20,4.4
13,ESSEX,0250,BELLEVILLE TOWN,55.0,BELLEVILLE PS4,CD,TOTAL,ALL STUDENTS,*,*,58,731,10.3,34.5,37.9,15.5,1.7,3,*,*,57,736,12.3,24.6,33.3,28.1,1.8
13,ESSEX,0250,BELLEVILLE TOWN,60.0,BELLEVILLE PS5,CD,TOTAL,ALL STUDENTS,*,*,45,732,11.1,31.1,31.1,26.7,0,3,*,*,45,732,20,26.7,20,31.1,2.2
13,ESSEX,0250,BELLEVILLE TOWN,70.0,BELLEVILLE PS7,CD,TOTAL,ALL STUDENTS,*,*,48,736,10.4,27.1,33.3,25,4.2,3,*,*,47,732,23.4,14.9,29.8,27.7,4.3
13,ESSEX,0250,BELLEVILLE TOWN,80.0,BELLEVILLE PS8,CD,TOTAL,ALL STUDENTS,*,*,71,728,15.5,31,28.2,25.4,0,3,*,*,70,730,20,21.4,30,27.1,1.4
13,ESSEX,0250,BELLEVILLE TOWN,90.0,BELLEVILLE PS9,CD,TOTAL,ALL STUDENTS,*,*,15,732,13.3,13.3,46.7,26.7,0,3,*,*,15,729,13.3,33.3,26.7,26.7,0
13,ESSEX,0250,BELLEVILLE TOWN,100.0,BELLEVILLE PS10,CD,TOTAL,ALL STUDENTS,*,*,23,740,8.7,30.4,17.4,39.1,4.3,3,*,*,23,752,4.3,4.3,52.2,34.8,4.3
13,ESSEX,0250,BELLEVILLE TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,319,13,306,732,11.4,32,30.4,24.8,1.3,3,315,13,302,734,17.2,21.2,31.5,27.5,2.6
13,ESSEX,0410,BLOOMFIELD TWP,50.0,BERKELEY ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,64,732,10.9,29.7,37.5,20.3,1.6,3,*,*,63,735,17.5,22.2,22.2,34.9,3.2
13,ESSEX,0410,BLOOMFIELD TWP,60.0,BROOKDALE ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,34,758,0,14.7,17.6,52.9,14.7,3,*,*,34,768,5.9,2.9,23.5,55.9,11.8
13,ESSEX,0410,BLOOMFIELD TWP,80.0,CARTERET ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,64,742,9.4,9.4,32.8,48.4,0,3,*,*,64,737,15.6,18.8,29.7,35.9,0
13,ESSEX,0410,BLOOMFIELD TWP,100.0,DEMAREST ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,63,751,3.2,17.5,23.8,49.2,6.3,3,*,*,63,757,9.5,9.5,20.6,50.8,9.5
13,ESSEX,0410,BLOOMFIELD TWP,110.0,FAIRVIEW ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,68,751,2.9,13.2,35.3,42.6,5.9,3,*,*,66,757,6.1,12.1,24.2,47,10.6
13,ESSEX,0410,BLOOMFIELD TWP,130.0,FRANKLIN ELEMENTARY,DE,TOTAL,ALL STUDENTS,48,11,37,751,2.7,13.5,21.6,56.8,5.4,3,48,11,37,749,8.1,5.4,48.6,32.4,5.4
13,ESSEX,0410,BLOOMFIELD TWP,140.0,OAK VIEW ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,48,746,8.3,10.4,37.5,37.5,6.3,3,*,*,48,770,8.3,2.1,18.8,56.3,14.6
13,ESSEX,0410,BLOOMFIELD TWP,150.0,WATSESSING ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,32,739,9.4,6.3,50,34.4,0,3,*,*,32,742,9.4,21.9,25,43.8,0
13,ESSEX,0410,BLOOMFIELD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,448,38,410,746,6.1,15.1,32.2,42,4.6,3,446,39,407,751,10.6,12.5,25.8,44.2,6.9
13,ESSEX,0660,CALDWELL-WEST CALDWELL,70.0,JEFFERSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,56,12,44,760,0,13.6,20.5,52.3,13.6,3,56,12,44,768,0,6.8,20.5,63.6,9.1
13,ESSEX,0660,CALDWELL-WEST CALDWELL,80.0,LINCOLN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,757,2.3,7,25.6,58.1,7,3,*,*,43,763,4.7,11.6,18.6,51.2,14
13,ESSEX,0660,CALDWELL-WEST CALDWELL,110.0,WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,744,1.6,23,34.4,37.7,3.3,3,*,*,61,747,4.9,27.9,18,44.3,4.9
13,ESSEX,0660,CALDWELL-WEST CALDWELL,120.0,WILSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,32,757,0,18.8,25,37.5,18.8,3,*,*,33,767,3,15.2,24.2,39.4,18.2
13,ESSEX,0660,CALDWELL-WEST CALDWELL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,203,23,180,754,1.1,16.1,27.2,46.1,9.4,3,203,22,181,759,3.3,16.6,19.9,49.7,10.5
13,ESSEX,0760,CEDAR GROVE TWP,60.0,NORTH END ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,57,761,1.8,5.3,24.6,57.9,10.5,3,*,*,57,772,3.5,1.8,17.5,61.4,15.8
13,ESSEX,0760,CEDAR GROVE TWP,90.0,SOUTH END ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,68,758,1.5,10.3,20.6,57.4,10.3,3,*,*,68,757,4.4,10.3,30.9,48.5,5.9
13,ESSEX,0760,CEDAR GROVE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,126,760,1.6,7.9,22.2,57.1,11.1,3,*,*,126,764,4,6.3,24.6,54.8,10.3
13,ESSEX,1210,EAST ORANGE,50.0,EDWARD T. BOWSER SR. SCHOOL OF EXCELLENCE,A,TOTAL,ALL STUDENTS,*,*,105,730,10.5,31.4,35.2,21.9,1,3,*,*,102,727,16.7,32.4,25.5,24.5,1
13,ESSEX,1210,EAST ORANGE,60.0,GEORGE WASHINGTON CARVER INSTITUTE,A,TOTAL,ALL STUDENTS,*,*,52,730,19.2,25,28.8,26.9,0,3,*,*,52,729,26.9,15.4,30.8,26.9,0
13,ESSEX,1210,EAST ORANGE,80.0,LANGSTON HUGHES ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,96,11,85,728,10.6,37.6,34.1,16.5,1.2,3,96,11,85,726,30.6,22.4,18.8,25.9,2.4
13,ESSEX,1210,EAST ORANGE,90.0,WHITNEY E. HOUSTON ACADEMY,A,TOTAL,ALL STUDENTS,*,*,30,727,16.7,36.7,16.7,30,0,3,*,*,30,730,30,20,13.3,36.7,0
13,ESSEX,1210,EAST ORANGE,93.0,BENJAMIN BANNEKER ACADEMY,A,TOTAL,ALL STUDENTS,*,*,53,732,18.9,18.9,32.1,26.4,3.8,3,*,*,52,728,21.2,32.7,17.3,25,3.8
13,ESSEX,1210,EAST ORANGE,100.0,MILDRED BARRY GARVIN ELEMENTARY,A,TOTAL,ALL STUDENTS,*,*,42,726,11.9,38.1,35.7,14.3,0,3,*,*,42,726,16.7,28.6,28.6,26.2,0
13,ESSEX,1210,EAST ORANGE,110.0,DIONNE WARWICK INSTITUTE,A,TOTAL,ALL STUDENTS,*,*,63,728,11.1,38.1,31.7,17.5,1.6,3,*,*,63,721,25.4,31.7,22.2,20.6,0
13,ESSEX,1210,EAST ORANGE,120.0,ECOLE TOUSSAINT LOUVERTURE,A,TOTAL,ALL STUDENTS,*,*,45,731,20,22.2,31.1,24.4,2.2,3,*,*,45,731,20,24.4,26.7,26.7,2.2
13,ESSEX,1210,EAST ORANGE,130.0,GORDON PARKS ACADEMY,A,TOTAL,ALL STUDENTS,*,*,37,719,16.2,43.2,37.8,2.7,0,3,*,*,37,710,37.8,27,29.7,5.4,0
13,ESSEX,1210,EAST ORANGE,140.0,CICELY L. TYSON COMMUNITY ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,71,725,18.3,31,28.2,21.1,1.4,3,*,*,71,730,21.1,25.4,22.5,31,0
13,ESSEX,1210,EAST ORANGE,170.0,J. GARFIELD JACKSON SR. ACADEMY,A,TOTAL,ALL STUDENTS,*,*,42,736,11.9,26.2,28.6,28.6,4.8,3,*,*,43,734,23.3,18.6,20.9,34.9,2.3
13,ESSEX,1210,EAST ORANGE,190.0,JOHNNIE L. COCHRAN JR. ACADEMY,A,TOTAL,ALL STUDENTS,*,*,36,747,8.3,22.2,25,30.6,13.9,3,*,*,36,757,8.3,25,22.2,27.8,16.7
13,ESSEX,1210,EAST ORANGE,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,715,49,666,729,14.3,31.4,31.1,21.2,2.1,3,714,52,662,728,23.1,26.1,23.1,25.7,2
13,ESSEX,1400,ESSEX FELLS BORO,50.0,ESSEX FELLS ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,21,768,0,0,14.3,71.4,14.3,3,*,*,21,774,0,4.8,9.5,76.2,9.5
13,ESSEX,1400,ESSEX FELLS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,21,768,0,0,14.3,71.4,14.3,3,*,*,21,774,0,4.8,9.5,76.2,9.5
13,ESSEX,1465,FAIRFIELD TWP,5.0,ADLAI E. STEVENSON,GH,TOTAL,ALL STUDENTS,*,*,85,761,3.5,8.2,21.2,50.6,16.5,3,*,*,85,768,3.5,12.9,16.5,50.6,16.5
